Page,Device,Group,ItemID,Item,Value
Computer Name,DNS Host Name,,0,Computer Name,mortega
Computer Name,DNS Domain Name,,0,Class,Logical
Computer Name,DNS Domain Name,,0,Computer Name,mineco.gob.gt
Computer Name,Fully Qualified DNS Name,,0,Class,Logical
Computer Name,Fully Qualified DNS Name,,0,Computer Name,mortega.mineco.gob.gt
Computer Name,NetBIOS Name,,0,Class,Physical
Computer Name,NetBIOS Name,,0,Computer Name,MORTEGA
Computer Name,DNS Host Name,,0,Class,Physical
Computer Name,DNS Host Name,,0,Computer Name,mortega
Computer Name,DNS Domain Name,,0,Class,Physical
Computer Name,DNS Domain Name,,0,Computer Name,mineco.gob.gt
Computer Name,Fully Qualified DNS Name,,0,Class,Physical
Computer Name,Fully Qualified DNS Name,,0,Computer Name,mortega.mineco.gob.gt
DMI,BIOS,BIOS Properties,2561,Vendor,Dell Inc.
DMI,BIOS,BIOS Properties,2562,Version,A10
DMI,BIOS,BIOS Properties,2563,Release Date,04/30/2008
DMI,BIOS,BIOS Properties,2564,Size,4096 KB
DMI,BIOS,BIOS Properties,2565,Boot Devices,Floppy Disk; Hard Disk; CD-ROM
DMI,BIOS,BIOS Properties,2566,Capabilities,Flash BIOS; Shadow BIOS; Selectable Boot; EDD; BBS
DMI,BIOS,BIOS Properties,2567,Supported Standards,DMI; APM; ACPI; ESCD; PnP
DMI,BIOS,BIOS Properties,2568,Expansion Capabilities,PCI; USB
DMI,System,System Properties,2569,Manufacturer,Dell Inc.
DMI,System,System Properties,2570,Product,OptiPlex 755
DMI,System,System Properties,2572,Serial Number,6HDVXG1
DMI,System,System Properties,2573,Universal Unique ID,44454C4C-48001044-8056B6C0-4F584731
DMI,System,System Properties,2574,Wake-Up Type,Power Switch
DMI,Motherboard,Motherboard Properties,2575,Manufacturer,Dell Inc.
DMI,Motherboard,Motherboard Properties,2576,Product,0DR845
DMI,Motherboard,Motherboard Properties,2578,Serial Number,..CN1374087D02U3.
DMI,Chassis,Chassis Properties,2579,Manufacturer,Dell Inc.
DMI,Chassis,Chassis Properties,2581,Serial Number,6HDVXG1
DMI,Chassis,Chassis Properties,2583,Chassis Type,Desktop Case
DMI,Processors / Processor #1,Processor Properties,0,Manufacturer,Intel
DMI,Processors / Processor #1,Processor Properties,0,External Clock,1333 MHz
DMI,Processors / Processor #1,Processor Properties,0,Maximum Clock,5200 MHz
DMI,Processors / Processor #1,Processor Properties,0,Current Clock,2666 MHz
DMI,Processors / Processor #1,Processor Properties,0,Type,Central Processor
DMI,Processors / Processor #1,Processor Properties,0,Voltage,0.0 V
DMI,Processors / Processor #1,Processor Properties,0,Status,Enabled
DMI,Processors / Processor #1,Processor Properties,0,Socket Designation,CPU
DMI,Caches / Cache #1,Cache Properties,0,Type,Internal
DMI,Caches / Cache #1,Cache Properties,0,Status,Enabled
DMI,Caches / Cache #1,Cache Properties,0,Operational Mode,Write-Back
DMI,Caches / Cache #1,Cache Properties,0,Maximum Size,32 KB
DMI,Caches / Cache #1,Cache Properties,0,Installed Size,32 KB
DMI,Caches / Cache #1,Cache Properties,0,Error Correction,None
DMI,Caches / Cache #2,Cache Properties,0,Type,Internal
DMI,Caches / Cache #2,Cache Properties,0,Status,Enabled
DMI,Caches / Cache #2,Cache Properties,0,Operational Mode,Varies with Memory Address
DMI,Caches / Cache #2,Cache Properties,0,Maximum Size,6144 KB
DMI,Caches / Cache #2,Cache Properties,0,Installed Size,6144 KB
DMI,Caches / Cache #2,Cache Properties,0,Error Correction,Single-bit ECC
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Form Factor,DIMM
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Type Detail,Synchronous
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Size,1024 MB
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Speed,667 MHz
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Total Width,64-bit
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Data Width,64-bit
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Device Locator,DIMM_1
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Manufacturer,CE00000000000000
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Serial Number,81696BCE
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Asset Tag,020818
DMI,Memory Devices / DIMM_1,Memory Device Properties,0,Part Number,M3 78T2863QZS-CE6
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Form Factor,DIMM
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Type Detail,Synchronous
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Speed,667 MHz
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Total Width,64-bit
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Data Width,64-bit
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Device Locator,DIMM_3
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Manufacturer,FFFFFFFFFFFFFFFF
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Serial Number,FFFFFFFF
DMI,Memory Devices / DIMM_3,Memory Device Properties,0,Asset Tag,FFFFFF
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Form Factor,DIMM
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Type Detail,Synchronous
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Speed,667 MHz
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Total Width,64-bit
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Data Width,64-bit
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Device Locator,DIMM_2
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Manufacturer,FFFFFFFFFFFFFFFF
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Serial Number,FFFFFFFF
DMI,Memory Devices / DIMM_2,Memory Device Properties,0,Asset Tag,FFFFFF
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Form Factor,DIMM
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Type Detail,Synchronous
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Speed,667 MHz
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Total Width,64-bit
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Data Width,64-bit
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Device Locator,DIMM_4
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Manufacturer,FFFFFFFFFFFFFFFF
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Serial Number,FFFFFFFF
DMI,Memory Devices / DIMM_4,Memory Device Properties,0,Asset Tag,FFFFFF
DMI,System Slots / SLOT1,System Slot Properties,0,Slot Designation,SLOT1
DMI,System Slots / SLOT1,System Slot Properties,0,Type,Proprietary
DMI,System Slots / SLOT1,System Slot Properties,0,Usage,In Use
DMI,System Slots / SLOT1,System Slot Properties,0,Length,Long
DMI,System Slots / SLOT2,System Slot Properties,0,Slot Designation,SLOT2
DMI,System Slots / SLOT2,System Slot Properties,0,Type,PCI
DMI,System Slots / SLOT2,System Slot Properties,0,Usage,Empty
DMI,System Slots / SLOT2,System Slot Properties,0,Data Bus Width,32-bit
DMI,System Slots / SLOT2,System Slot Properties,0,Length,Long
DMI,System Slots / SLOT3,System Slot Properties,0,Slot Designation,SLOT3
DMI,System Slots / SLOT3,System Slot Properties,0,Type,PCI
DMI,System Slots / SLOT3,System Slot Properties,0,Usage,Empty
DMI,System Slots / SLOT3,System Slot Properties,0,Data Bus Width,32-bit
DMI,System Slots / SLOT3,System Slot Properties,0,Length,Long
DMI,Port Connectors / PARALLEL,Port Connector Properties,0,Port Type,Parallel Port PS/2
DMI,Port Connectors / PARALLEL,Port Connector Properties,0,Internal Reference Designator,PARALLEL
DMI,Port Connectors / PARALLEL,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / PARALLEL,Port Connector Properties,0,External Connector Type,DB-25 pin female
DMI,Port Connectors / SERIAL1,Port Connector Properties,0,Port Type,Serial Port 16550A Compatible
DMI,Port Connectors / SERIAL1,Port Connector Properties,0,Internal Reference Designator,SERIAL1
DMI,Port Connectors / SERIAL1,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / SERIAL1,Port Connector Properties,0,External Connector Type,DB-9 pin male
DMI,Port Connectors / USB1,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB1,Port Connector Properties,0,Internal Reference Designator,USB1
DMI,Port Connectors / USB1,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB1,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB2,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB2,Port Connector Properties,0,Internal Reference Designator,USB2
DMI,Port Connectors / USB2,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB2,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB3,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB3,Port Connector Properties,0,Internal Reference Designator,USB3
DMI,Port Connectors / USB3,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB3,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB4,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB4,Port Connector Properties,0,Internal Reference Designator,USB4
DMI,Port Connectors / USB4,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB4,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB5,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB5,Port Connector Properties,0,Internal Reference Designator,USB5
DMI,Port Connectors / USB5,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB5,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB6,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB6,Port Connector Properties,0,Internal Reference Designator,USB6
DMI,Port Connectors / USB6,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB6,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB7,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB7,Port Connector Properties,0,Internal Reference Designator,USB7
DMI,Port Connectors / USB7,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB7,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / USB8,Port Connector Properties,0,Port Type,USB
DMI,Port Connectors / USB8,Port Connector Properties,0,Internal Reference Designator,USB8
DMI,Port Connectors / USB8,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / USB8,Port Connector Properties,0,External Connector Type,USB
DMI,Port Connectors / ENET,Port Connector Properties,0,Port Type,Network Port
DMI,Port Connectors / ENET,Port Connector Properties,0,Internal Reference Designator,ENET
DMI,Port Connectors / ENET,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / ENET,Port Connector Properties,0,External Connector Type,RJ-45
DMI,Port Connectors / MIC,Port Connector Properties,0,Port Type,Audio Port
DMI,Port Connectors / MIC,Port Connector Properties,0,Internal Reference Designator,MIC
DMI,Port Connectors / MIC,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / MIC,Port Connector Properties,0,External Connector Type,Mini-jack (headphones)
DMI,Port Connectors / LINE-OUT,Port Connector Properties,0,Port Type,Audio Port
DMI,Port Connectors / LINE-OUT,Port Connector Properties,0,Internal Reference Designator,LINE-OUT
DMI,Port Connectors / LINE-OUT,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / LINE-OUT,Port Connector Properties,0,External Connector Type,Mini-jack (headphones)
DMI,Port Connectors / LINE-IN,Port Connector Properties,0,Port Type,Audio Port
DMI,Port Connectors / LINE-IN,Port Connector Properties,0,Internal Reference Designator,LINE-IN
DMI,Port Connectors / LINE-IN,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / LINE-IN,Port Connector Properties,0,External Connector Type,Mini-jack (headphones)
DMI,Port Connectors / HP-OUT,Port Connector Properties,0,Port Type,Audio Port
DMI,Port Connectors / HP-OUT,Port Connector Properties,0,Internal Reference Designator,HP-OUT
DMI,Port Connectors / HP-OUT,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / HP-OUT,Port Connector Properties,0,External Connector Type,Mini-jack (headphones)
DMI,Port Connectors / MONITOR,Port Connector Properties,0,Port Type,Video Port
DMI,Port Connectors / MONITOR,Port Connector Properties,0,Internal Reference Designator,MONITOR
DMI,Port Connectors / MONITOR,Port Connector Properties,0,Internal Connector Type,None
DMI,Port Connectors / MONITOR,Port Connector Properties,0,External Connector Type,DB-15 pin female
DMI,On-Board Devices / Intel(R) High Definition Audio Controller,On-Board Device Properties,0,Description,Intel(R) High Definition Audio Controller
DMI,On-Board Devices / Intel(R) High Definition Audio Controller,On-Board Device Properties,0,Type,Video
CPU,,CPU Properties,0,CPU Type,Dual Unknown; 2659 MHz (4.5 x 590)
CPU,,CPU Properties,0,CPU Alias,Katmai; A80525
CPU,,CPU Properties,0,Original Clock,2667 MHz
CPU,,CPU Properties,0,L2 Cache,6 MB (Built-In; Half-Speed)
CPU,,Multi CPU,0,Motherboard ID,DELL Opti 755
CPU,,Multi CPU,0,CPU #0,Intel(R) Core(TM)2 Duo CPU     E8200  @ 2.66GHz; 2659 MHz
CPU,,Multi CPU,0,CPU #1,Intel(R) Core(TM)2 Duo CPU     E8200  @ 2.66GHz; 2660 MHz
CPU,,CPU Physical Info,0,Package Type,242 Contact SEC Cartridge
CPU,,CPU Physical Info,0,Package Size,12.82 cm x 6.28 cm x 1.64 cm
CPU,,CPU Physical Info,0,Transistors,9.5 million
CPU,,CPU Physical Info,0,Process Technology,5M; 0.25 um; CMOS
CPU,,CPU Physical Info,0,Die Size,128 mm2
CPU,,CPU Physical Info,0,Core Voltage,2.00 V / 2.05 V
CPU,,CPU Physical Info,0,I/O Voltage,3.3 V
CPU,,CPU Physical Info,0,Typical Power,17 - 23 W  (depending on clock speed)
CPU,,CPU Physical Info,0,Maximum Power,25.3 - 34.5 W  (depending on clock speed)
CPU,,CPU Utilization,1,CPU #1,0 %
CPU,,CPU Utilization,2,CPU #2,0 %
CPUID,,CPUID Properties,0,CPUID Manufacturer,GenuineIntel
CPUID,,CPUID Properties,0,CPUID CPU Name,Intel(R) Core(TM)2 Duo CPU E8200 @ 2.66GHz
CPUID,,CPUID Properties,0,CPUID Revision,0676h
CPUID,,CPUID Properties,0,IA Brand ID,00h (Unknown)
CPUID,,CPUID Properties,0,Platform ID,01h (Slot 1)
CPUID,,CPUID Properties,0,IA CPU Serial Number,Unknown
CPUID,,CPUID Properties,0,MSR 00000017,0400-0000-8884-8820
CPUID,,CPUID Properties,0,MSR 0000002A,0000-0000-4188-0800
CPUID,,CPUID Properties,0,MSR 0000011E,0000-0000-BE70-2111
CPUID,,Instruction Set,0,AMD 3DNow!,Not Supported
CPUID,,Instruction Set,0,AMD 3DNow! Professional,Not Supported
CPUID,,Instruction Set,0,AMD Enhanced 3DNow!,Not Supported
CPUID,,Instruction Set,0,AMD Extended MMX,Not Supported
CPUID,,Instruction Set,0,AMD x86-64,Supported
CPUID,,Instruction Set,0,Cyrix Extended MMX,Not Supported
CPUID,,Instruction Set,0,IA-64,Not Supported
CPUID,,Instruction Set,0,IA MMX,Supported
CPUID,,Instruction Set,0,IA SSE,Supported
CPUID,,Instruction Set,0,IA SSE 2,Supported
CPUID,,Instruction Set,0,CLFLUSH Instruction,Supported
CPUID,,Instruction Set,0,CMPXCHG8B Instruction,Supported
CPUID,,Instruction Set,0,Conditional Move Instruction,Supported
CPUID,,CPUID Features,0,36-bit Page Size Extension,Supported
CPUID,,CPUID Features,0,Automatic Clock Control,Supported
CPUID,,CPUID Features,0,Debug Trace Store,Supported
CPUID,,CPUID Features,0,Debugging Extension,Supported
CPUID,,CPUID Features,0,Fast Save & Restore,Supported
CPUID,,CPUID Features,0,Fast System Call,Not Supported
CPUID,,CPUID Features,0,Hyper-Threading Technology,Supported
CPUID,,CPUID Features,0,Local APIC On Chip,Supported
CPUID,,CPUID Features,0,Machine-Check Architecture,Supported
CPUID,,CPUID Features,0,Machine-Check Exception,Supported
CPUID,,CPUID Features,0,Memory Type Range Registers,Supported
CPUID,,CPUID Features,0,Model Specific Registers,Supported
CPUID,,CPUID Features,0,Page Attribute Table,Supported
CPUID,,CPUID Features,0,Page Global Extension,Supported
CPUID,,CPUID Features,0,Page Size Extension,Supported
CPUID,,CPUID Features,0,Physical Address Extension,Supported
CPUID,,CPUID Features,0,Processor Duty Cycle Control,Supported
CPUID,,CPUID Features,0,Processor Serial Number,Not Supported
CPUID,,CPUID Features,0,Self-Snoop,Supported
CPUID,,CPUID Features,0,Time Stamp Counter,Supported
CPUID,,CPUID Features,0,Virtual Mode Extension,Supported
CPUID,,Enhanced Power Management,0,Frequency ID Control,Not Supported
CPUID,,Enhanced Power Management,0,Voltage ID Control,Not Supported
CPUID,,Enhanced Power Management,0,Temperature Sensing Diode,Not Supported
Motherboard,,Motherboard Properties,0,Motherboard ID,<DMI>
Motherboard,,Motherboard Properties,0,Motherboard Name,Dell Inc. 0DR845
Motherboard,,Front Side Bus Properties,0,Bus Type,Intel GTL+
Motherboard,,Front Side Bus Properties,0,Bus Width,64-bit
Motherboard,,Front Side Bus Properties,0,Real Clock,590 MHz
Motherboard,,Front Side Bus Properties,0,Effective Clock,590 MHz
Motherboard,,Front Side Bus Properties,0,Bandwidth,4720 MB/s
Memory,,Physical Memory,0,Total,1005 MB
Memory,,Physical Memory,0,Used,425 MB
Memory,,Physical Memory,0,Free,579 MB
Memory,,Physical Memory,0,Utilization,42 %
Memory,,Swap Space,0,Total,2421 MB
Memory,,Swap Space,0,Used,336 MB
Memory,,Swap Space,0,Free,2085 MB
Memory,,Swap Space,0,Utilization,14 %
Memory,,Virtual Memory,0,Total,2047 MB
Memory,,Virtual Memory,0,Used,111 MB
Memory,,Virtual Memory,0,Free,1936 MB
Memory,,Virtual Memory,0,Utilization,5 %
BIOS,,BIOS Properties,0,BIOS Type,Phoenix
BIOS,,BIOS Properties,0,System BIOS Date,04/30/08
BIOS,,BIOS Properties,0,Video BIOS Date,10/08/07
BIOS,,BIOS Manufacturer,0,Company Name,Phoenix Technologies Ltd.
BIOS,,BIOS Manufacturer,0,Product Information,http://www.phoenix.com/en/products/default.htm
BIOS,,Problems & Suggestions,0,Suggestion,Video BIOS is more than 2 years old. Update it if necessary.
Operating System,,Operating System Properties,0,OS Name,Microsoft Windows XP Professional
Operating System,,Operating System Properties,0,OS Code Name,Whistler
Operating System,,Operating System Properties,0,OS Language,Español (alfabetización internacional)
Operating System,,Operating System Properties,0,OS Kernel Type,Multiprocessor Free
Operating System,,Operating System Properties,0,OS Version,5.1.2600 (WinXP Retail)
Operating System,,Operating System Properties,0,OS Service Pack,Service Pack 2
Operating System,,Operating System Properties,0,OS Installation Date,14/10/2008
Operating System,,Operating System Properties,0,OS Root,C:\WINDOWS
Operating System,,License Information,0,Registered Owner,Carmen Cruz
Operating System,,License Information,0,Registered Organization,
Operating System,,License Information,0,Licensed Processors,2
Operating System,,License Information,0,Product ID,76460-OEM-0011903-00102
Operating System,,License Information,0,Product Key,XJM6Q-BQ8HW-T6DFB-Y934T-YD4YT
Operating System,,Current Session,0,Computer Name,MORTEGA
Operating System,,Current Session,0,User Name,MOrtega
Operating System,,Current Session,0,Logon Domain,MASTER
Operating System,,Current Session,0,UpTime,16438 sec (0 days; 4 hours; 33 min; 58 sec)
Operating System,,Components Version,0,Common Controls,6.00
Operating System,,Components Version,0,Internet Explorer,6.0.2900.2180
Operating System,,Components Version,0,Outlook Express,6.0.2600.0000
Operating System,,Components Version,0,DirectX,4.09.00.0904 (DirectX 9)
Operating System,,Components Version,0,ASPI,None
Operating System,,Components Version,0,ODBC,3.525.1117.0 (xpsp_sp2_rtm.040803-2158)
Operating System,,Operating System Features,0,Debug Version,No
Operating System,,Operating System Features,0,DBCS Version,No
Operating System,,Operating System Features,0,Security Present,No
Operating System,,Operating System Features,0,Network Present,Yes
Operating System,,Operating System Features,0,Remote Session,No
Operating System,,Operating System Features,0,Safe Mode,No
Operating System,,Operating System Features,0,Slow Processor,No
Processes,aida32.bin,,0,Process File Name,\\ecano\Compartida\AIDA\aida32.bin
Processes,aida32.bin,,0,Used Memory,12200 KB
Processes,aida32.bin,,0,Used Swap,13448 KB
Processes,ASFAgent.exe,,0,Process File Name,C:\Archivos de programa\Intel\ASF Agent\ASFAgent.exe
Processes,ASFAgent.exe,,0,Used Memory,3376 KB
Processes,ASFAgent.exe,,0,Used Swap,1988 KB
Processes,Ati2evxx.exe,,0,Process File Name,C:\WINDOWS\system32\Ati2evxx.exe
Processes,Ati2evxx.exe,,0,Used Memory,3588 KB
Processes,Ati2evxx.exe,,0,Used Swap,2020 KB
Processes,cli.exe,,0,Process File Name,C:\Archivos de programa\ATI Technologies\ATI.ACE\cli.exe
Processes,cli.exe,,0,Used Memory,6464 KB
Processes,cli.exe,,0,Used Swap,19996 KB
Processes,CLI.EXE,,0,Process File Name,C:\Archivos de programa\ATI Technologies\ATI.ACE\CLI.EXE
Processes,CLI.EXE,,0,Used Memory,6420 KB
Processes,CLI.EXE,,0,Used Swap,24472 KB
Processes,ctfmon.exe,,0,Process File Name,C:\WINDOWS\system32\ctfmon.exe
Processes,ctfmon.exe,,0,Used Memory,3092 KB
Processes,ctfmon.exe,,0,Used Swap,880 KB
Processes,egui.exe,,0,Process File Name,C:\Archivos de programa\ESET\ESET NOD32 Antivirus\egui.exe
Processes,egui.exe,,0,Used Memory,6052 KB
Processes,egui.exe,,0,Used Swap,1536 KB
Processes,ekrn.exe,,0,Process File Name,C:\Archivos de programa\ESET\ESET NOD32 Antivirus\ekrn.exe
Processes,ekrn.exe,,0,Used Memory,41892 KB
Processes,ekrn.exe,,0,Used Swap,37552 KB
Processes,Explorer.EXE,,0,Process File Name,C:\WINDOWS\Explorer.EXE
Processes,Explorer.EXE,,0,Used Memory,18196 KB
Processes,Explorer.EXE,,0,Used Swap,9240 KB
Processes,HPWuSchd2.exe,,0,Process File Name,C:\Archivos de programa\Hewlett-Packard\HP Software Update\HPWuSchd2.exe
Processes,HPWuSchd2.exe,,0,Used Memory,2076 KB
Processes,HPWuSchd2.exe,,0,Used Swap,556 KB
Processes,Iaanotif.exe,,0,Process File Name,C:\Archivos De Programa\Intel\Intel Matrix Storage Manager\Iaanotif.exe
Processes,Iaanotif.exe,,0,Used Memory,4508 KB
Processes,Iaanotif.exe,,0,Used Swap,2312 KB
Processes,Iaantmon.exe,,0,Process File Name,C:\Archivos De Programa\Intel\Intel Matrix Storage Manager\Iaantmon.exe
Processes,Iaantmon.exe,,0,Used Memory,4476 KB
Processes,Iaantmon.exe,,0,Used Swap,2400 KB
Processes,ISUSPM.exe,,0,Process File Name,C:\Archivos de programa\Archivos comunes\InstallShield\UpdateService\ISUSPM.exe
Processes,ISUSPM.exe,,0,Used Memory,3604 KB
Processes,ISUSPM.exe,,0,Used Swap,1004 KB
Processes,javaw.exe,,0,Process File Name,C:\Archivos de programa\Hewlett-Packard\Toolbox\jre\bin\javaw.exe
Processes,javaw.exe,,0,Used Memory,36004 KB
Processes,javaw.exe,,0,Used Swap,40552 KB
Processes,jucheck.exe,,0,Process File Name,C:\Archivos de programa\Java\jre1.6.0_05\bin\jucheck.exe
Processes,jucheck.exe,,0,Used Memory,4344 KB
Processes,jucheck.exe,,0,Used Swap,2260 KB
Processes,jusched.exe,,0,Process File Name,C:\Archivos de programa\Java\jre1.6.0_05\bin\jusched.exe
Processes,jusched.exe,,0,Used Memory,3656 KB
Processes,jusched.exe,,0,Used Swap,1008 KB
Processes,lsass.exe,,0,Process File Name,C:\WINDOWS\system32\lsass.exe
Processes,lsass.exe,,0,Used Memory,2932 KB
Processes,lsass.exe,,0,Used Swap,4036 KB
Processes,msnmsgr.exe,,0,Process File Name,C:\Archivos de programa\Windows Live\Messenger\msnmsgr.exe
Processes,msnmsgr.exe,,0,Used Memory,3860 KB
Processes,msnmsgr.exe,,0,Used Swap,9536 KB
Processes,PDVDDXSrv.exe,,0,Process File Name,C:\Program Files\CyberLink\PowerDVD DX\PDVDDXSrv.exe
Processes,PDVDDXSrv.exe,,0,Used Memory,5328 KB
Processes,PDVDDXSrv.exe,,0,Used Swap,1524 KB
Processes,services.exe,,0,Process File Name,C:\WINDOWS\system32\services.exe
Processes,services.exe,,0,Used Memory,5908 KB
Processes,services.exe,,0,Used Swap,4408 KB
Processes,smax4pnp.exe,,0,Process File Name,C:\Archivos de programa\Analog Devices\Core\smax4pnp.exe
Processes,smax4pnp.exe,,0,Used Memory,4324 KB
Processes,smax4pnp.exe,,0,Used Swap,2368 KB
Processes,smss.exe,,0,Process File Name,C:\WINDOWS\System32\smss.exe
Processes,smss.exe,,0,Used Memory,424 KB
Processes,smss.exe,,0,Used Swap,176 KB
Processes,spoolsv.exe,,0,Process File Name,C:\WINDOWS\system32\spoolsv.exe
